Well Position,TimePoint,FieldNumber,Green Probe Detect,Red Probe Detect,Far Red Probe Detect,NucleusID,probe set,Number of Unique Labels
 D10,1,6,X,Y,,21,25-18-n,2
 D10,1,6,X,Y,,22,25-18-n,1
 D10,1,6,X,Y,,23,25-18-n,1
 D10,1,6,X,Y,,24,25-18-n,2
 D10,1,6,X,Y,,25,25-18-n,2
 D10,1,6,X,Y,,26,25-18-n,2
 D10,1,6,X,Y,,27,25-18-n,2
 D10,1,6,X,Y,,28,25-18-n,1
 D10,1,6,X,Y,,29,25-18-n,2
 D10,1,6,X,Y,,30,25-18-n,2
 D10,1,6,X,Y,,31,25-18-n,2
 D10,1,6,X,Y,,32,25-18-n,2
 D10,1,6,X,Y,,33,25-18-n,2
 D10,1,6,X,Y,,34,25-18-n,3
 D10,1,6,X,Y,,35,25-18-n,2
 D10,1,6,X,Y,,36,25-18-n,2
 D10,1,6,X,Y,,37,25-18-n,2
 D10,1,6,X,Y,,38,25-18-n,2
 D10,1,6,X,Y,,39,25-18-n,2
 D10,1,6,X,Y,,40,25-18-n,1
 D10,1,6,X,Y,,41,25-18-n,2
 D10,1,6,X,Y,,42,25-18-n,3
 D10,1,6,X,Y,,43,25-18-n,1
 D10,1,6,X,Y,,44,25-18-n,2
 D10,1,6,X,Y,,45,25-18-n,1
 D10,1,6,X,Y,,46,25-18-n,2
 D10,1,6,X,Y,,47,25-18-n,3
 D10,1,6,X,Y,,48,25-18-n,2
 D10,1,6,X,Y,,49,25-18-n,2
 D10,1,6,X,Y,,50,25-18-n,2
 D10,1,6,X,Y,,51,25-18-n,1
 D10,1,6,X,Y,,52,25-18-n,2
 D10,1,6,X,Y,,53,25-18-n,2
 D10,1,6,X,Y,,54,25-18-n,2
 D10,1,6,X,Y,,55,25-18-n,1
 D10,1,6,X,Y,,56,25-18-n,2
 D10,1,6,X,Y,,57,25-18-n,2
 D10,1,6,X,Y,,58,25-18-n,2
 D10,1,6,X,Y,,59,25-18-n,2
 D10,1,6,X,Y,,60,25-18-n,2
 D10,1,6,X,Y,,61,25-18-n,2
 D10,1,6,X,Y,,62,25-18-n,2
 D10,1,6,X,Y,,63,25-18-n,2
 D10,1,6,X,Y,,64,25-18-n,2
 D10,1,6,X,Y,,65,25-18-n,2
 D10,1,6,X,Y,,66,25-18-n,2
 D10,1,6,X,Y,,67,25-18-n,2
 D10,1,6,X,Y,,68,25-18-n,1
 D10,1,6,X,Y,,69,25-18-n,2
 D10,1,6,X,Y,,70,25-18-n,2
 D10,1,6,X,Y,,71,25-18-n,2
 D10,1,6,X,Y,,73,25-18-n,2
 D10,1,6,X,Y,,74,25-18-n,2
 I03,1,1,X,Y,Z,1,47-30-32,3
 I03,1,1,X,Y,Z,2,47-30-32,3
 I03,1,1,X,Y,Z,3,47-30-32,3
 I03,1,1,X,Y,Z,4,47-30-32,2
 I03,1,1,X,Y,Z,5,47-30-32,2
 I03,1,1,X,Y,Z,6,47-30-32,3
 I03,1,1,X,Y,Z,7,47-30-32,2
 I03,1,1,X,Y,Z,8,47-30-32,3
 I03,1,1,X,Y,Z,9,47-30-32,3
 I03,1,1,X,Y,Z,10,47-30-32,3
 I03,1,1,X,Y,Z,11,47-30-32,3
 I03,1,1,X,Y,Z,12,47-30-32,3
 I03,1,1,X,Y,Z,13,47-30-32,3
 I03,1,1,X,Y,Z,14,47-30-32,4
 I03,1,1,X,Y,Z,15,47-30-32,3
 I03,1,1,X,Y,Z,16,47-30-32,2
 I03,1,1,X,Y,Z,17,47-30-32,3
 I03,1,1,X,Y,Z,18,47-30-32,3
 I03,1,1,X,Y,Z,19,47-30-32,3
 I03,1,1,X,Y,Z,20,47-30-32,3
 I03,1,1,X,Y,Z,21,47-30-32,1
 I03,1,1,X,Y,Z,22,47-30-32,5
 I03,1,1,X,Y,Z,23,47-30-32,3
 I03,1,1,X,Y,Z,24,47-30-32,3
 I03,1,1,X,Y,Z,25,47-30-32,3
 I03,1,1,X,Y,Z,26,47-30-32,2
 I03,1,1,X,Y,Z,27,47-30-32,3
 I03,1,1,X,Y,Z,28,47-30-32,3
 I03,1,1,X,Y,Z,29,47-30-32,3
 I03,1,1,X,Y,Z,30,47-30-32,3
 I03,1,1,X,Y,Z,31,47-30-32,2
 I03,1,1,X,Y,Z,32,47-30-32,3
 I03,1,1,X,Y,Z,33,47-30-32,3
 I03,1,1,X,Y,Z,34,47-30-32,3
 I03,1,1,X,Y,Z,35,47-30-32,3
 I03,1,1,X,Y,Z,36,47-30-32,3
 I03,1,1,X,Y,Z,37,47-30-32,3
 I03,1,1,X,Y,Z,38,47-30-32,5
 I03,1,1,X,Y,Z,39,47-30-32,3
 I03,1,1,X,Y,Z,40,47-30-32,3
 I03,1,1,X,Y,Z,41,47-30-32,3
 I03,1,1,X,Y,Z,42,47-30-32,3
 I03,1,1,X,Y,Z,43,47-30-32,3
 I03,1,1,X,Y,Z,44,47-30-32,3
 I03,1,1,X,Y,Z,45,47-30-32,3
 I03,1,1,X,Y,Z,46,47-30-32,3
 I03,1,1,X,Y,Z,47,47-30-32,4
 I03,1,1,X,Y,Z,48,47-30-32,3
 I03,1,1,X,Y,Z,49,47-30-32,2
 I03,1,1,X,Y,Z,50,47-30-32,3
 I03,1,1,X,Y,Z,51,47-30-32,3
 I03,1,1,X,Y,Z,52,47-30-32,3
 I03,1,1,X,Y,Z,53,47-30-32,3
 I03,1,1,X,Y,Z,54,47-30-32,3
 I03,1,1,X,Y,Z,55,47-30-32,3
 I03,1,1,X,Y,Z,56,47-30-32,2
 I03,1,1,X,Y,Z,57,47-30-32,3
 I03,1,1,X,Y,Z,58,47-30-32,3
 I03,1,1,X,Y,Z,59,47-30-32,2
 I03,1,1,X,Y,Z,60,47-30-32,3
 I03,1,1,X,Y,Z,61,47-30-32,3
 I03,1,1,X,Y,Z,62,47-30-32,3
 I03,1,1,X,Y,Z,63,47-30-32,2
 I03,1,1,X,Y,Z,64,47-30-32,2
 I03,1,1,X,Y,Z,65,47-30-32,3
 I03,1,1,X,Y,Z,66,47-30-32,3
 I03,1,1,X,Y,Z,67,47-30-32,3
 I03,1,1,X,Y,Z,68,47-30-32,3
 I03,1,1,X,Y,Z,69,47-30-32,4
 I03,1,1,X,Y,Z,70,47-30-32,3
 I03,1,1,X,Y,Z,71,47-30-32,3
 I03,1,1,X,Y,Z,72,47-30-32,3
 I03,1,1,X,Y,Z,73,47-30-32,2
 I03,1,1,X,Y,Z,74,47-30-32,5
 I03,1,1,X,Y,Z,75,47-30-32,2
 I03,1,1,X,Y,Z,76,47-30-32,3
 I03,1,1,X,Y,Z,77,47-30-32,2
 I03,1,1,X,Y,Z,78,47-30-32,2
 I03,1,1,X,Y,Z,79,47-30-32,2
 I03,1,1,X,Y,Z,80,47-30-32,3
 I03,1,1,X,Y,Z,81,47-30-32,3
 I03,1,1,X,Y,Z,82,47-30-32,2
 I03,1,1,X,Y,Z,83,47-30-32,3
 I03,1,1,X,Y,Z,84,47-30-32,4
 I03,1,1,X,Y,Z,85,47-30-32,3
 I03,1,1,X,Y,Z,86,47-30-32,5
 I03,1,1,X,Y,Z,87,47-30-32,3
 I03,1,1,X,Y,Z,88,47-30-32,2
 I03,1,1,X,Y,Z,89,47-30-32,3
 I03,1,1,X,Y,Z,90,47-30-32,4
 I03,1,1,X,Y,Z,91,47-30-32,3
 I03,1,1,X,Y,Z,92,47-30-32,3
 I03,1,1,X,Y,Z,93,47-30-32,3
 I03,1,1,X,Y,Z,94,47-30-32,3
 I03,1,1,X,Y,Z,95,47-30-32,3
 I03,1,1,X,Y,Z,96,47-30-32,3
 I03,1,1,X,Y,Z,97,47-30-32,3
 I03,1,2,X,Y,Z,1,47-30-32,3
 I03,1,2,X,Y,Z,2,47-30-32,2
 I03,1,2,X,Y,Z,3,47-30-32,3
 I03,1,2,X,Y,Z,4,47-30-32,3
 I03,1,2,X,Y,Z,5,47-30-32,3
 I03,1,2,X,Y,Z,6,47-30-32,3
 I03,1,2,X,Y,Z,7,47-30-32,3
 I03,1,2,X,Y,Z,8,47-30-32,2
 I03,1,2,X,Y,Z,9,47-30-32,3
 I03,1,2,X,Y,Z,10,47-30-32,3
 I03,1,2,X,Y,Z,11,47-30-32,4
 I03,1,2,X,Y,Z,12,47-30-32,2
 I03,1,2,X,Y,Z,13,47-30-32,3
 I03,1,2,X,Y,Z,14,47-30-32,3
 I03,1,2,X,Y,Z,15,47-30-32,4
 I03,1,2,X,Y,Z,16,47-30-32,3
 I03,1,2,X,Y,Z,17,47-30-32,3
 I03,1,2,X,Y,Z,18,47-30-32,2
 I03,1,2,X,Y,Z,19,47-30-32,1
 I03,1,2,X,Y,Z,20,47-30-32,2
 I03,1,2,X,Y,Z,21,47-30-32,2
 I03,1,2,X,Y,Z,22,47-30-32,3
 I03,1,2,X,Y,Z,23,47-30-32,3
 I03,1,2,X,Y,Z,24,47-30-32,3
 I03,1,2,X,Y,Z,25,47-30-32,3
 I03,1,2,X,Y,Z,26,47-30-32,2
 I03,1,2,X,Y,Z,27,47-30-32,1
 I03,1,2,X,Y,Z,28,47-30-32,2
 I03,1,2,X,Y,Z,29,47-30-32,3
 I03,1,2,X,Y,Z,30,47-30-32,3
 I03,1,2,X,Y,Z,31,47-30-32,3
 I03,1,2,X,Y,Z,32,47-30-32,3
 I03,1,2,X,Y,Z,33,47-30-32,3
 I03,1,2,X,Y,Z,34,47-30-32,3
 I03,1,2,X,Y,Z,35,47-30-32,3
 I03,1,2,X,Y,Z,36,47-30-32,3
 I03,1,2,X,Y,Z,37,47-30-32,3
 I03,1,2,X,Y,Z,38,47-30-32,3
 I03,1,2,X,Y,Z,39,47-30-32,3
 I03,1,2,X,Y,Z,40,47-30-32,3
 I03,1,2,X,Y,Z,41,47-30-32,3
 I03,1,2,X,Y,Z,42,47-30-32,3
 I03,1,2,X,Y,Z,43,47-30-32,3
 I03,1,2,X,Y,Z,44,47-30-32,4
 I03,1,2,X,Y,Z,45,47-30-32,3
 I03,1,2,X,Y,Z,46,47-30-32,3
 I03,1,2,X,Y,Z,47,47-30-32,3
 I03,1,2,X,Y,Z,48,47-30-32,3
 I03,1,2,X,Y,Z,49,47-30-32,3
 I03,1,2,X,Y,Z,50,47-30-32,3
 I03,1,2,X,Y,Z,51,47-30-32,3
 I03,1,2,X,Y,Z,52,47-30-32,2
 I03,1,2,X,Y,Z,53,47-30-32,2
 I03,1,2,X,Y,Z,54,47-30-32,3
 I03,1,2,X,Y,Z,55,47-30-32,3
 I03,1,2,X,Y,Z,56,47-30-32,3
 I03,1,2,X,Y,Z,57,47-30-32,3
 I03,1,2,X,Y,Z,58,47-30-32,3
 I03,1,2,X,Y,Z,59,47-30-32,3
 I03,1,2,X,Y,Z,60,47-30-32,3
 I03,1,2,X,Y,Z,61,47-30-32,2
 I03,1,2,X,Y,Z,62,47-30-32,2
 I03,1,2,X,Y,Z,63,47-30-32,3
 I03,1,2,X,Y,Z,64,47-30-32,2
 I03,1,2,X,Y,Z,65,47-30-32,2
 I03,1,2,X,Y,Z,66,47-30-32,3
 I03,1,2,X,Y,Z,67,47-30-32,3
 I03,1,2,X,Y,Z,68,47-30-32,7
 I03,1,2,X,Y,Z,69,47-30-32,4
 I03,1,2,X,Y,Z,70,47-30-32,1
 I03,1,2,X,Y,Z,71,47-30-32,3
 I03,1,2,X,Y,Z,72,47-30-32,3
 I03,1,2,X,Y,Z,73,47-30-32,2
 I03,1,2,X,Y,Z,74,47-30-32,3
 I03,1,2,X,Y,Z,75,47-30-32,3
 I03,1,2,X,Y,Z,76,47-30-32,3
 I03,1,3,X,Y,Z,1,47-30-32,3
 I03,1,3,X,Y,Z,2,47-30-32,3
 I03,1,3,X,Y,Z,3,47-30-32,3
 I03,1,3,X,Y,Z,4,47-30-32,2
 I03,1,3,X,Y,Z,5,47-30-32,3
 I03,1,3,X,Y,Z,6,47-30-32,3
 I03,1,3,X,Y,Z,7,47-30-32,3
 I03,1,3,X,Y,Z,8,47-30-32,3
 I03,1,3,X,Y,Z,9,47-30-32,6
 I03,1,3,X,Y,Z,10,47-30-32,3
 I03,1,3,X,Y,Z,11,47-30-32,3
 I03,1,3,X,Y,Z,12,47-30-32,3
 I03,1,3,X,Y,Z,14,47-30-32,2
 I03,1,3,X,Y,Z,15,47-30-32,3
 I03,1,3,X,Y,Z,16,47-30-32,4
 I03,1,3,X,Y,Z,17,47-30-32,1
 I03,1,3,X,Y,Z,18,47-30-32,3
 I03,1,3,X,Y,Z,19,47-30-32,3
 I03,1,3,X,Y,Z,20,47-30-32,2
 I03,1,3,X,Y,Z,21,47-30-32,3
 I03,1,3,X,Y,Z,22,47-30-32,6
 I03,1,3,X,Y,Z,23,47-30-32,11
 I03,1,3,X,Y,Z,24,47-30-32,3
 I03,1,3,X,Y,Z,25,47-30-32,3
 I03,1,3,X,Y,Z,26,47-30-32,3
 I03,1,3,X,Y,Z,27,47-30-32,1
 I03,1,3,X,Y,Z,28,47-30-32,3
 I03,1,3,X,Y,Z,29,47-30-32,3
 I03,1,3,X,Y,Z,30,47-30-32,2
 I03,1,3,X,Y,Z,31,47-30-32,2
 I03,1,3,X,Y,Z,32,47-30-32,3
 I03,1,3,X,Y,Z,33,47-30-32,1
 I03,1,3,X,Y,Z,34,47-30-32,3
 I03,1,3,X,Y,Z,35,47-30-32,3
 I03,1,3,X,Y,Z,36,47-30-32,3
 I03,1,3,X,Y,Z,37,47-30-32,3
 I03,1,3,X,Y,Z,38,47-30-32,2
 I03,1,3,X,Y,Z,39,47-30-32,3
 I03,1,3,X,Y,Z,40,47-30-32,3
 I03,1,3,X,Y,Z,41,47-30-32,2
 I03,1,3,X,Y,Z,42,47-30-32,3
 I03,1,3,X,Y,Z,43,47-30-32,3
 I03,1,3,X,Y,Z,44,47-30-32,2
 I03,1,3,X,Y,Z,45,47-30-32,3
 I03,1,3,X,Y,Z,46,47-30-32,3
 I03,1,3,X,Y,Z,47,47-30-32,2
 I03,1,3,X,Y,Z,48,47-30-32,3
 I03,1,3,X,Y,Z,49,47-30-32,3
 I03,1,3,X,Y,Z,50,47-30-32,3
 I03,1,3,X,Y,Z,51,47-30-32,2
 I03,1,3,X,Y,Z,52,47-30-32,3
 I03,1,3,X,Y,Z,53,47-30-32,3
 I03,1,3,X,Y,Z,54,47-30-32,3
 I03,1,3,X,Y,Z,55,47-30-32,3
 I03,1,3,X,Y,Z,56,47-30-32,4
 I03,1,3,X,Y,Z,57,47-30-32,3
 I03,1,3,X,Y,Z,58,47-30-32,2
 I03,1,3,X,Y,Z,59,47-30-32,3
 I03,1,3,X,Y,Z,60,47-30-32,3
 I03,1,3,X,Y,Z,61,47-30-32,3
 I03,1,3,X,Y,Z,62,47-30-32,3
 I03,1,3,X,Y,Z,63,47-30-32,3
 I03,1,3,X,Y,Z,64,47-30-32,2
 I03,1,3,X,Y,Z,65,47-30-32,4
 I03,1,3,X,Y,Z,66,47-30-32,3
 I03,1,3,X,Y,Z,67,47-30-32,3
 I03,1,3,X,Y,Z,68,47-30-32,3
 I03,1,3,X,Y,Z,69,47-30-32,3
 I03,1,3,X,Y,Z,70,47-30-32,2
 I03,1,3,X,Y,Z,71,47-30-32,3
 I03,1,3,X,Y,Z,72,47-30-32,3
 I03,1,3,X,Y,Z,73,47-30-32,5
 I03,1,3,X,Y,Z,74,47-30-32,3
 I03,1,3,X,Y,Z,75,47-30-32,3
 I03,1,3,X,Y,Z,76,47-30-32,3
 I03,1,3,X,Y,Z,77,47-30-32,3
 I03,1,3,X,Y,Z,78,47-30-32,3
 I03,1,3,X,Y,Z,79,47-30-32,3
 I03,1,3,X,Y,Z,80,47-30-32,3
 I03,1,3,X,Y,Z,81,47-30-32,3
 I03,1,3,X,Y,Z,82,47-30-32,3
 I03,1,3,X,Y,Z,83,47-30-32,4
 I03,1,3,X,Y,Z,84,47-30-32,3
 I03,1,3,X,Y,Z,85,47-30-32,3
 I03,1,3,X,Y,Z,86,47-30-32,3
 I03,1,3,X,Y,Z,87,47-30-32,2
 I03,1,3,X,Y,Z,88,47-30-32,3
 I03,1,3,X,Y,Z,89,47-30-32,3
 I03,1,3,X,Y,Z,90,47-30-32,3
 I03,1,3,X,Y,Z,91,47-30-32,3
 I03,1,3,X,Y,Z,92,47-30-32,2
 I03,1,3,X,Y,Z,93,47-30-32,3
 I03,1,3,X,Y,Z,94,47-30-32,3
 I03,1,3,X,Y,Z,95,47-30-32,3
 I03,1,3,X,Y,Z,96,47-30-32,3
 I03,1,3,X,Y,Z,97,47-30-32,3
 I03,1,3,X,Y,Z,98,47-30-32,3
 I03,1,3,X,Y,Z,99,47-30-32,3
 I03,1,3,X,Y,Z,100,47-30-32,3
 I03,1,3,X,Y,Z,101,47-30-32,2
 I03,1,3,X,Y,Z,102,47-30-32,2
 I03,1,3,X,Y,Z,103,47-30-32,3
 I03,1,3,X,Y,Z,104,47-30-32,4
 I03,1,3,X,Y,Z,105,47-30-32,1
 I03,1,4,X,Y,Z,1,47-30-32,3
 I03,1,4,X,Y,Z,2,47-30-32,3
 I03,1,4,X,Y,Z,3,47-30-32,3
 I03,1,4,X,Y,Z,4,47-30-32,3
 I03,1,4,X,Y,Z,5,47-30-32,2
 I03,1,4,X,Y,Z,6,47-30-32,3
 I03,1,4,X,Y,Z,7,47-30-32,3
 I03,1,4,X,Y,Z,8,47-30-32,3
 I03,1,4,X,Y,Z,9,47-30-32,5
 I03,1,4,X,Y,Z,10,47-30-32,2
 I03,1,4,X,Y,Z,11,47-30-32,2
 I03,1,4,X,Y,Z,12,47-30-32,3
 I03,1,4,X,Y,Z,13,47-30-32,2
 I03,1,4,X,Y,Z,14,47-30-32,3
 I03,1,4,X,Y,Z,15,47-30-32,3
 I03,1,4,X,Y,Z,16,47-30-32,3
 I03,1,4,X,Y,Z,17,47-30-32,3
 I03,1,4,X,Y,Z,18,47-30-32,1
 I03,1,4,X,Y,Z,19,47-30-32,3
 I03,1,4,X,Y,Z,20,47-30-32,3
 I03,1,4,X,Y,Z,21,47-30-32,3
 I03,1,4,X,Y,Z,22,47-30-32,3
 I03,1,4,X,Y,Z,23,47-30-32,3
 I03,1,4,X,Y,Z,24,47-30-32,2
 I03,1,4,X,Y,Z,25,47-30-32,3
 I03,1,4,X,Y,Z,26,47-30-32,3
 I03,1,4,X,Y,Z,27,47-30-32,3
 I03,1,4,X,Y,Z,28,47-30-32,3
 I03,1,4,X,Y,Z,29,47-30-32,3
 I03,1,4,X,Y,Z,30,47-30-32,2
 I03,1,4,X,Y,Z,31,47-30-32,3
 I03,1,4,X,Y,Z,32,47-30-32,3
 I03,1,4,X,Y,Z,33,47-30-32,3
 I03,1,4,X,Y,Z,34,47-30-32,3
 I03,1,4,X,Y,Z,35,47-30-32,2
 I03,1,4,X,Y,Z,36,47-30-32,3
 I03,1,4,X,Y,Z,37,47-30-32,3
 I03,1,4,X,Y,Z,38,47-30-32,3
 I03,1,4,X,Y,Z,39,47-30-32,3
 I03,1,4,X,Y,Z,40,47-30-32,3
 I03,1,4,X,Y,Z,41,47-30-32,3
 I03,1,4,X,Y,Z,42,47-30-32,3
 I03,1,4,X,Y,Z,43,47-30-32,5
 I03,1,4,X,Y,Z,44,47-30-32,3
 I03,1,4,X,Y,Z,45,47-30-32,2
 I03,1,4,X,Y,Z,46,47-30-32,3
 I03,1,4,X,Y,Z,47,47-30-32,3
 I03,1,4,X,Y,Z,48,47-30-32,3
 I03,1,4,X,Y,Z,49,47-30-32,3
 I03,1,4,X,Y,Z,50,47-30-32,2
 I03,1,4,X,Y,Z,51,47-30-32,3
 I03,1,4,X,Y,Z,52,47-30-32,3
 I03,1,4,X,Y,Z,53,47-30-32,3
 I03,1,4,X,Y,Z,54,47-30-32,2
 I03,1,4,X,Y,Z,55,47-30-32,3
 I03,1,4,X,Y,Z,56,47-30-32,3
 I03,1,4,X,Y,Z,57,47-30-32,3
 I03,1,4,X,Y,Z,58,47-30-32,3
 I03,1,4,X,Y,Z,59,47-30-32,5
 I03,1,4,X,Y,Z,60,47-30-32,4
 I03,1,4,X,Y,Z,61,47-30-32,2
 I03,1,4,X,Y,Z,62,47-30-32,2
 I03,1,4,X,Y,Z,63,47-30-32,3
 I03,1,4,X,Y,Z,64,47-30-32,3
 I03,1,4,X,Y,Z,65,47-30-32,3
 I03,1,4,X,Y,Z,66,47-30-32,4
 I03,1,4,X,Y,Z,67,47-30-32,3
 I03,1,4,X,Y,Z,68,47-30-32,3
 I03,1,4,X,Y,Z,69,47-30-32,3
 I03,1,4,X,Y,Z,70,47-30-32,3
 I03,1,4,X,Y,Z,71,47-30-32,3
 I03,1,4,X,Y,Z,72,47-30-32,3
 I03,1,4,X,Y,Z,73,47-30-32,4
 I03,1,4,X,Y,Z,74,47-30-32,3
 I03,1,4,X,Y,Z,75,47-30-32,2
 I03,1,4,X,Y,Z,76,47-30-32,3
 I03,1,4,X,Y,Z,77,47-30-32,3
 I03,1,4,X,Y,Z,78,47-30-32,4
 I03,1,4,X,Y,Z,79,47-30-32,3
 I03,1,4,X,Y,Z,80,47-30-32,3
 I03,1,4,X,Y,Z,81,47-30-32,3
 I03,1,4,X,Y,Z,82,47-30-32,2
 I03,1,4,X,Y,Z,83,47-30-32,4
 I03,1,4,X,Y,Z,84,47-30-32,3
 I03,1,4,X,Y,Z,85,47-30-32,1
 I03,1,4,X,Y,Z,86,47-30-32,3
 I03,1,4,X,Y,Z,87,47-30-32,3
 I03,1,4,X,Y,Z,88,47-30-32,3
 I03,1,4,X,Y,Z,89,47-30-32,2
 I03,1,4,X,Y,Z,90,47-30-32,2
 I03,1,4,X,Y,Z,91,47-30-32,3
 I03,1,4,X,Y,Z,92,47-30-32,3
 I03,1,4,X,Y,Z,93,47-30-32,2
 I03,1,4,X,Y,Z,94,47-30-32,2
 I03,1,4,X,Y,Z,95,47-30-32,2
 I03,1,4,X,Y,Z,96,47-30-32,3
 I03,1,4,X,Y,Z,97,47-30-32,2
 I03,1,4,X,Y,Z,98,47-30-32,3
 I03,1,4,X,Y,Z,99,47-30-32,2
 I03,1,4,X,Y,Z,100,47-30-32,2
 I03,1,4,X,Y,Z,101,47-30-32,5
 I03,1,4,X,Y,Z,102,47-30-32,2
 I03,1,4,X,Y,Z,103,47-30-32,3
 I03,1,4,X,Y,Z,104,47-30-32,3
 I03,1,4,X,Y,Z,105,47-30-32,3
 I03,1,4,X,Y,Z,106,47-30-32,3
 I03,1,4,X,Y,Z,107,47-30-32,2
 I03,1,4,X,Y,Z,108,47-30-32,3
 I03,1,4,X,Y,Z,109,47-30-32,2
 I03,1,4,X,Y,Z,110,47-30-32,3
 I03,1,4,X,Y,Z,111,47-30-32,3
 I03,1,4,X,Y,Z,112,47-30-32,2
 I03,1,4,X,Y,Z,113,47-30-32,3
 I03,1,4,X,Y,Z,114,47-30-32,2
 I03,1,5,X,Y,Z,1,47-30-32,3
 I03,1,5,X,Y,Z,2,47-30-32,3
 I03,1,5,X,Y,Z,3,47-30-32,3
 I03,1,5,X,Y,Z,4,47-30-32,2
 I03,1,5,X,Y,Z,5,47-30-32,3
 I03,1,5,X,Y,Z,6,47-30-32,2
 I03,1,5,X,Y,Z,7,47-30-32,3
 I03,1,5,X,Y,Z,8,47-30-32,3
 I03,1,5,X,Y,Z,9,47-30-32,3
 I03,1,5,X,Y,Z,10,47-30-32,3
 I03,1,5,X,Y,Z,11,47-30-32,3
 I03,1,5,X,Y,Z,12,47-30-32,3
 I03,1,5,X,Y,Z,13,47-30-32,3
 I03,1,5,X,Y,Z,14,47-30-32,3
 I03,1,5,X,Y,Z,15,47-30-32,5
 I03,1,5,X,Y,Z,16,47-30-32,3
 I03,1,5,X,Y,Z,17,47-30-32,3
 I03,1,5,X,Y,Z,18,47-30-32,3
 I03,1,5,X,Y,Z,19,47-30-32,3
 I03,1,5,X,Y,Z,20,47-30-32,2
 I03,1,5,X,Y,Z,21,47-30-32,3
 I03,1,5,X,Y,Z,22,47-30-32,3
 I03,1,5,X,Y,Z,23,47-30-32,3
 I03,1,5,X,Y,Z,24,47-30-32,3
 I03,1,5,X,Y,Z,25,47-30-32,2
 I03,1,5,X,Y,Z,26,47-30-32,2
 I03,1,5,X,Y,Z,27,47-30-32,3
 I03,1,5,X,Y,Z,28,47-30-32,3
 I03,1,5,X,Y,Z,29,47-30-32,3
 I03,1,5,X,Y,Z,30,47-30-32,3
 I03,1,5,X,Y,Z,31,47-30-32,3
 I03,1,5,X,Y,Z,32,47-30-32,2
 I03,1,5,X,Y,Z,33,47-30-32,6
 I03,1,5,X,Y,Z,34,47-30-32,3
 I03,1,5,X,Y,Z,35,47-30-32,3
 I03,1,5,X,Y,Z,36,47-30-32,3
 I03,1,5,X,Y,Z,37,47-30-32,3
 I03,1,5,X,Y,Z,38,47-30-32,3
 I03,1,5,X,Y,Z,39,47-30-32,3
 I03,1,5,X,Y,Z,40,47-30-32,3
 I03,1,5,X,Y,Z,41,47-30-32,5
 I03,1,5,X,Y,Z,42,47-30-32,3
 I03,1,5,X,Y,Z,43,47-30-32,3
 I03,1,5,X,Y,Z,44,47-30-32,3
 I03,1,5,X,Y,Z,45,47-30-32,3
 I03,1,5,X,Y,Z,46,47-30-32,2
 I03,1,5,X,Y,Z,47,47-30-32,4
 I03,1,5,X,Y,Z,48,47-30-32,3
 I03,1,5,X,Y,Z,49,47-30-32,3
 I03,1,5,X,Y,Z,50,47-30-32,3
 I03,1,5,X,Y,Z,51,47-30-32,3
 I03,1,5,X,Y,Z,52,47-30-32,3
 I03,1,5,X,Y,Z,53,47-30-32,3
 I03,1,5,X,Y,Z,54,47-30-32,2
 I03,1,5,X,Y,Z,55,47-30-32,3
 I03,1,5,X,Y,Z,56,47-30-32,3
 I03,1,5,X,Y,Z,57,47-30-32,3
 I03,1,5,X,Y,Z,58,47-30-32,2
 I03,1,5,X,Y,Z,59,47-30-32,3
 I03,1,5,X,Y,Z,60,47-30-32,6
 I03,1,5,X,Y,Z,61,47-30-32,3
 I03,1,5,X,Y,Z,62,47-30-32,3
 I03,1,5,X,Y,Z,63,47-30-32,3
 I03,1,5,X,Y,Z,64,47-30-32,6
 I03,1,5,X,Y,Z,65,47-30-32,2
 I03,1,5,X,Y,Z,66,47-30-32,2
 I03,1,5,X,Y,Z,67,47-30-32,2
 I03,1,5,X,Y,Z,68,47-30-32,5
 I03,1,5,X,Y,Z,69,47-30-32,3
 I03,1,5,X,Y,Z,70,47-30-32,3
 I03,1,5,X,Y,Z,71,47-30-32,3
 I03,1,5,X,Y,Z,72,47-30-32,3
 I03,1,5,X,Y,Z,73,47-30-32,3
 I03,1,5,X,Y,Z,74,47-30-32,3
 I03,1,5,X,Y,Z,75,47-30-32,3
 I03,1,5,X,Y,Z,76,47-30-32,3
 I03,1,5,X,Y,Z,77,47-30-32,2
 I03,1,5,X,Y,Z,78,47-30-32,3
 I03,1,5,X,Y,Z,79,47-30-32,3
 I03,1,5,X,Y,Z,80,47-30-32,2
 I03,1,6,X,Y,Z,1,47-30-32,3
 I03,1,6,X,Y,Z,3,47-30-32,3
 I03,1,6,X,Y,Z,4,47-30-32,3
 I03,1,6,X,Y,Z,5,47-30-32,3
 I03,1,6,X,Y,Z,6,47-30-32,3
 I03,1,6,X,Y,Z,7,47-30-32,3
 I03,1,6,X,Y,Z,8,47-30-32,3
 I03,1,6,X,Y,Z,9,47-30-32,2
 I03,1,6,X,Y,Z,10,47-30-32,2
 I03,1,6,X,Y,Z,11,47-30-32,2
 I03,1,6,X,Y,Z,12,47-30-32,2
 I03,1,6,X,Y,Z,13,47-30-32,3
 I03,1,6,X,Y,Z,14,47-30-32,3
 I03,1,6,X,Y,Z,15,47-30-32,3
 I03,1,6,X,Y,Z,16,47-30-32,3
